TS_ENVYRIA_VETTEL_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_ENVYRIA_VETTEL_01
TS_LUST_EVE_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_LUST_EVE_01
TS_LUST_EVE_01_CNDS_INAME	CARD_CNDS_LUST
TS_LUST_EVE_01_FILTER_KEYWORD	イヴ,フレイズ
TS_LUST_EVE_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_LUST_EVE_01_CNDS_INAME	CARD_CNDS_EVE_FRAISE_UROB
TS_LUST_EVE_01_CNDS_INAME	CARD_CNDS_FRAISE_UROB
TS_LUST_EVE_01_CNDS_INAME	CARD_CNDS_EVE_UROB
TS_LUST_EVE_01_CNDS_INAME	CARD_CNDS_EVE_UROB01
TS_LUST_EVE_01_ABIL_INAME	AB_LUST_EVE_01_F_VA
TS_LUST_EVE_01_ABIL_INAME_LVMAX	AB_LUST_EVE_01_F_VA_MAX
TS_LUST_EVE_01_CNDS_INAME	CARD_CNDS_FRAISE_UROB01
TS_LUST_EVE_01_ABIL_INAME	AB_LUST_EVE_01_M_VA
TS_LUST_EVE_01_ABIL_INAME_LVMAX	AB_LUST_EVE_01_M_VA_MAX
TS_LUST_EVE_01_CNDS_INAME	CARD_CNDS_EVE_FRAISE_UROB
TS_LUST_EVE_01_ABIL_INAME	AB_LUST_EVE_01_MAX_SPD_VA_NON
TS_LUST_EVE_01_ABIL_INAME_LVMAX	AB_LUST_EVE_01_MAX_SPD_VA
TS_WRATH_SURUBA_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_WRATH_SURUBA_01
TS_WRATH_SURUBA_01_CNDS_INAME	CARD_CNDS_WRATHTRIZ
TS_WRATH_SURUBA_01_FILTER_KEYWORD	スルバ
TS_WRATH_SURUBA_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_WRATH_SURUBA_01_CNDS_INAME	CARD_CNDS_ANDECHS_SURUBA_UROB
TS_WRATH_SURUBA_01_CNDS_INAME	CARD_CNDS_SURUBA_UROB
TS_WRATH_SURUBA_01_CNDS_INAME	CARD_CNDS_SURUBA_UROB01
TS_WRATH_SURUBA_01_ABIL_INAME	AB_WRATH_SURUBA_01_VA
TS_WRATH_SURUBA_01_ABIL_INAME_LVMAX	AB_WRATH_SURUBA_01_VA_MAX
TS_WRATH_SURUBA_01_CNDS_INAME	CARD_CNDS_SURUBA_UROB
TS_WRATH_SURUBA_01_ABIL_INAME	AB_WRATH_SURUBA_01_MAX_SPD_VA_NON
TS_WRATH_SURUBA_01_ABIL_INAME_LVMAX	AB_WRATH_SURUBA_01_MAX_SPD_VA
TS_LUST_QENS_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_LUST_QENS_01
TS_LUST_QENS_01_CNDS_INAME	CARD_CNDS_LUST
TS_LUST_QENS_01_FILTER_KEYWORD	クェンス
TS_LUST_QENS_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_LUST_QENS_01_CNDS_INAME	CARD_CNDS_QENS_AMBROSIA_UROB
TS_LUST_QENS_01_CNDS_INAME	CARD_CNDS_QENS_UROB
TS_LUST_QENS_01_CNDS_INAME	CARD_CNDS_QENS_UROB01
TS_LUST_QENS_01_ABIL_INAME	AB_LUST_QENS_01_VA
TS_LUST_QENS_01_ABIL_INAME_LVMAX	AB_LUST_QENS_01_VA_MAX
TS_LUST_QENS_01_CNDS_INAME	CARD_CNDS_QENS_UROB
TS_LUST_QENS_01_ABIL_INAME	AB_LUST_QENS_01_MAX_SPD_VA_NON
TS_LUST_QENS_01_ABIL_INAME_LVMAX	AB_LUST_QENS_01_MAX_SPD_VA
TS_SLOTH_IKONA_02_EXTRA_RARITY_INAME	CARD_EXTRA_TS_SLOTH_IKONA_02
TS_SLOTH_IKONA_02_CNDS_INAME	CARD_CNDS_CHRISTMAS2020_UROB
TS_SLOTH_IKONA_02_FILTER_KEYWORD	イコーナ,クリスマス
TS_SLOTH_IKONA_02_CNDS_INAME	CARD_CNDS_IKONA_LOTIA_UROB
TS_SLOTH_IKONA_02_CNDS_INAME	CARD_CNDS_IKONA_UROB
TS_SLOTH_IKONA_02_CNDS_INAME	CARD_CNDS_IKONA_UROB01
TS_SLOTH_IKONA_02_ABIL_INAME	AB_SLOTH_IKONA_02_VA
TS_SLOTH_IKONA_02_ABIL_INAME_LVMAX	AB_SLOTH_IKONA_02_VA_MAX
TS_SLOTH_IKONA_02_CNDS_INAME	CARD_CNDS_IKONA_UROB
TS_SLOTH_IKONA_02_ABIL_INAME	AB_SLOTH_IKONA_02_MAX_SPD_VA_NON
TS_SLOTH_IKONA_02_ABIL_INAME_LVMAX	AB_SLOTH_IKONA_02_MAX_SPD_VA
TS_SLOTH_IKONA_02_CNDS_INAME	CARD_CNDS_IKONA
TS_WRATH_ISHUNA_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_WRATH_ISHUNA_01
TS_WRATH_ISHUNA_01_CNDS_INAME	CARD_CNDS_WRATHTRIZ
TS_WRATH_ISHUNA_01_FILTER_KEYWORD	イシュナ,クリスマス
TS_WRATH_ISHUNA_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_WRATH_ISHUNA_01_CNDS_INAME	CARD_CNDS_CHRISTMAS2020_UROB
TS_WRATH_ISHUNA_01_CNDS_INAME	CARD_CNDS_ISHUNA_UROB
TS_WRATH_ISHUNA_01_CNDS_INAME	CARD_CNDS_ISHUNA
TS_WRATH_ISHUNA_01_ABIL_INAME	AB_WRATH_ISHUNA_01_VA
TS_WRATH_ISHUNA_01_ABIL_INAME_LVMAX	AB_WRATH_ISHUNA_01_VA_MAX
TS_WRATH_ISHUNA_01_CNDS_INAME	CARD_CNDS_ISHUNA_UROB
TS_WRATH_ISHUNA_01_ABIL_INAME	AB_WRATH_ISHUNA_01_MAX_SPD_VA_NON
TS_WRATH_ISHUNA_01_ABIL_INAME_LVMAX	AB_WRATH_ISHUNA_01_MAX_SPD_VA
TS_WRATH_ISHUNA_01_CNDS_INAME	CARD_CNDS_ISHUNA
TS_SLOTH_KAYA_02_EXTRA_RARITY_INAME	CARD_EXTRA_TS_SLOTH_KAYA_02
TS_SLOTH_KAYA_02_CNDS_INAME	CARD_CNDS_SEIKYOU_NIGHT_UROB
TS_SLOTH_KAYA_02_FILTER_KEYWORD	カヤ
TS_SLOTH_KAYA_02_CNDS_INAME	CARD_CNDS_KAYA_ZAYIN_UROB
TS_SLOTH_KAYA_02_CNDS_INAME	CARD_CNDS_KAYA_UROB
TS_SLOTH_KAYA_02_CNDS_INAME	CARD_CNDS_KAYA_UROB01
TS_SLOTH_KAYA_02_ABIL_INAME	AB_SLOTH_KAYA_02_VA
TS_SLOTH_KAYA_02_ABIL_INAME_LVMAX	AB_SLOTH_KAYA_02_VA_MAX
TS_SLOTH_KAYA_02_CNDS_INAME	CARD_CNDS_KAYA_UROB
TS_SLOTH_KAYA_02_ABIL_INAME	AB_SLOTH_KAYA_02_MAX_SPD_VA_NON
TS_SLOTH_KAYA_02_ABIL_INAME_LVMAX	AB_SLOTH_KAYA_02_MAX_SPD_VA
TS_KOF_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_KOF_01
TS_KOF_01_CNDS_INAME	CARD_CNDS_KOF_UROB
TS_KOF_01_FILTER_KEYWORD	テリー・ボガード,八神庵,KOF,THE KING OF FIGHTERS 14,ザ・キング・オブ・ファイターズ
TS_KOF_01_CNDS_INAME	CARD_CNDS_KOF_TERRY_IORI_UROB
TS_KOF_01_CNDS_INAME	CARD_CNDS_KOF_UROB01
TS_KOF_01_ABIL_INAME	AB_KOF_01_VA
TS_KOF_01_ABIL_INAME_LVMAX	AB_KOF_01_VA_MAX
TS_KOF_01_CNDS_INAME	CARD_CNDS_KOF_TERRY_IORI_UROB
TS_KOF_01_ABIL_INAME	AB_KOF_01_MAX_SPD_VA_NON
TS_KOF_01_ABIL_INAME_LVMAX	AB_KOF_01_MAX_SPD_VA
TS_KOF_02_EXTRA_RARITY_INAME	CARD_EXTRA_TS_KOF_02
TS_KOF_02_CNDS_INAME	CARD_CNDS_KOF_UROB
TS_KOF_02_FILTER_KEYWORD	不知火舞,クーラ・ダイアモンド,KOF,THE KING OF FIGHTERS 14,ザ・キング・オブ・ファイターズ
TS_KOF_02_CNDS_INAME	CARD_CNDS_KOF_KULA_MAI_UROB
TS_KOF_02_CNDS_INAME	CARD_CNDS_KOF_UROB01
TS_KOF_02_ABIL_INAME	AB_KOF_02_VA
TS_KOF_02_ABIL_INAME_LVMAX	AB_KOF_02_VA_MAX
TS_KOF_02_CNDS_INAME	CARD_CNDS_KOF_KULA_MAI_UROB
TS_KOF_02_ABIL_INAME	AB_KOF_02_MAX_SPD_VA_NON
TS_KOF_02_ABIL_INAME_LVMAX	AB_KOF_02_MAX_SPD_VA
TS_LOST_ZEX_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_LOST_ZEX_01
TS_LOST_ZEX_01_CNDS_INAME	CARD_CNDS_ZIKKAI_MAN_UROB
TS_LOST_ZEX_01_FILTER_KEYWORD	ゼクス
TS_LOST_ZEX_01_CNDS_INAME	CARD_CNDS_ZEX_THOL_UROB
TS_LOST_ZEX_01_CNDS_INAME	CARD_CNDS_ZEX_UROB
TS_LOST_ZEX_01_CNDS_INAME	CARD_CNDS_ZEX_UROB01
TS_LOST_ZEX_01_ABIL_INAME	AB_LOST_ZEX_01_VA
TS_LOST_ZEX_01_ABIL_INAME_LVMAX	AB_LOST_ZEX_01_VA_MAX
TS_LOST_ZEX_01_CNDS_INAME	CARD_CNDS_ZEX_UROB
TS_LOST_ZEX_01_ABIL_INAME	AB_LOST_ZEX_01_MAX_SPD_VA_NON
TS_LOST_ZEX_01_ABIL_INAME_LVMAX	AB_LOST_ZEX_01_MAX_SPD_VA
TS_LOST_ACHAD_04_EXTRA_RARITY_INAME	CARD_EXTRA_TS_LOST_ACHAD_04
TS_LOST_ACHAD_04_CNDS_INAME	CARD_CNDS_LOST
TS_LOST_ACHAD_04_FILTER_KEYWORD	アハト
TS_LOST_ACHAD_04_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_LOST_ACHAD_04_CNDS_INAME	CARD_CNDS_ACHAD_UROB
TS_LOST_ACHAD_04_CNDS_INAME	CARD_CNDS_ACHAD_UROB
TS_LOST_ACHAD_04_CNDS_INAME	CARD_CNDS_ACHAD_UROB_VA_3
TS_LOST_ACHAD_04_ABIL_INAME	AB_LOST_ACHAD_04_VA
TS_LOST_ACHAD_04_ABIL_INAME_LVMAX	AB_LOST_ACHAD_04_VA_MAX
TS_LOST_ACHAD_04_CNDS_INAME	CARD_CNDS_ACHAD_UROB
TS_LOST_ACHAD_04_ABIL_INAME	AB_LOST_ACHAD_04_MAX_SPD_VA_NON
TS_LOST_ACHAD_04_ABIL_INAME_LVMAX	AB_LOST_ACHAD_04_MAX_SPD_VA
TS_LOST_ACHAD_04_CNDS_INAME	CARD_CNDS_ACHAD_SKIN
TS_WRATH_MARE_02_EXTRA_RARITY_INAME	CARD_EXTRA_TS_WRATH_MARE_02
TS_WRATH_MARE_02_CNDS_INAME	CARD_CNDS_SHADOW_MESSIAH_UROB
TS_WRATH_MARE_02_FILTER_KEYWORD	メア,イーラ,正月
TS_WRATH_MARE_02_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_WRATH_MARE_02_CNDS_INAME	CARD_CNDS_NIGURU_MARE_IRA_UROB
TS_WRATH_MARE_02_CNDS_INAME	CARD_CNDS_MARE_IRA_UROB
TS_WRATH_MARE_02_CNDS_INAME	CARD_CNDS_MARE_IRA_UROB01
TS_WRATH_MARE_02_ABIL_INAME	AB_WRATH_MARE_02_VA
TS_WRATH_MARE_02_ABIL_INAME_LVMAX	AB_WRATH_MARE_02_VA_MAX
TS_WRATH_MARE_02_CNDS_INAME	CARD_CNDS_IRA_UROB01
TS_WRATH_MARE_02_ABIL_INAME	AB_WRATH_MARE_02_B_VA
TS_WRATH_MARE_02_ABIL_INAME_LVMAX	AB_WRATH_MARE_02_B_VA_MAX
TS_WRATH_MARE_02_CNDS_INAME	CARD_CNDS_IRA_UROB01
TS_WRATH_MARE_02_ABIL_INAME	AB_WRATH_MARE_02_B_VA_SA_DAMMY
TS_WRATH_MARE_02_ABIL_INAME_LVMAX	AB_WRATH_MARE_02_B_VA_MAX_SA_DAMMY
TS_WRATH_MARE_02_CNDS_INAME	CARD_CNDS_MARE_IRA_UROB
TS_WRATH_MARE_02_ABIL_INAME	AB_WRATH_MARE_02_MAX_SPD_VA_NON
TS_WRATH_MARE_02_ABIL_INAME_LVMAX	AB_WRATH_MARE_02_MAX_SPD_VA
TS_WRATH_MARE_02_CNDS_INAME	CARD_CNDS_MARE
TS_WADA_YOMI_02_EXTRA_RARITY_INAME	CARD_EXTRA_TS_WADA_YOMI_02
TS_WADA_YOMI_02_CNDS_INAME	CARD_CNDS_WADA
TS_WADA_YOMI_02_FILTER_KEYWORD	ヨミ,正月
TS_WADA_YOMI_02_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_WADA_YOMI_02_CNDS_INAME	CARD_CNDS_ZIN_YOMI_UROB
TS_WADA_YOMI_02_CNDS_INAME	CARD_CNDS_YOMI
TS_WADA_YOMI_02_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_WADA_YOMI_02_CNDS_INAME	CARD_CNDS_ZIN_YOMI_UROB01
TS_WADA_YOMI_02_ABIL_INAME	AB_WADA_YOMI_02_VA
TS_WADA_YOMI_02_ABIL_INAME_LVMAX	AB_WADA_YOMI_02_VA_MAX
TS_WADA_YOMI_02_CNDS_INAME	CARD_CNDS_YOMI_UROB
TS_WADA_YOMI_02_ABIL_INAME	AB_WADA_YOMI_02_MAX_SPD_VA_NON
TS_WADA_YOMI_02_ABIL_INAME_LVMAX	AB_WADA_YOMI_02_MAX_SPD_VA
TS_WADA_YOMI_02_CNDS_INAME	CARD_CNDS_YOMI
TS_WADA_UGACHI_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_WADA_UGACHI_01
TS_WADA_UGACHI_01_CNDS_INAME	CARD_CNDS_WADA
TS_WADA_UGACHI_01_FILTER_KEYWORD	ウガチ
TS_WADA_UGACHI_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_WADA_UGACHI_01_CNDS_INAME	CARD_CNDS_JINKO_MEMBER_UROB
TS_WADA_UGACHI_01_CNDS_INAME	CARD_CNDS_UGACHI_UROB
TS_WADA_UGACHI_01_CNDS_INAME	CARD_CNDS_UGACHI
TS_WADA_UGACHI_01_ABIL_INAME	AB_WADA_UGACHI_01_VA
TS_WADA_UGACHI_01_ABIL_INAME_LVMAX	AB_WADA_UGACHI_01_VA_MAX
TS_WADA_UGACHI_01_CNDS_INAME	CARD_CNDS_UGACHI_UROB
TS_WADA_UGACHI_01_ABIL_INAME	AB_WADA_UGACHI_01_MAX_SPD_VA_NON
TS_WADA_UGACHI_01_ABIL_INAME_LVMAX	AB_WADA_UGACHI_01_MAX_SPD_VA
TS_ENVYRIA_CELES_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_ENVYRIA_CELES_01
TS_ENVYRIA_CELES_01_CNDS_INAME	CARD_CNDS_JINKO_MEMBER_UROB
TS_ENVYRIA_CELES_01_FILTER_KEYWORD	セリス
TS_ENVYRIA_CELES_01_CNDS_INAME	CARD_CNDS_CELES_AMANE_AZAMI_UROB
TS_ENVYRIA_CELES_01_CNDS_INAME	CARD_CNDS_CELES_UROB
TS_ENVYRIA_CELES_01_CNDS_INAME	CARD_CNDS_CELES
TS_ENVYRIA_CELES_01_ABIL_INAME	AB_ENVYRIA_CELES_01_VA
TS_ENVYRIA_CELES_01_ABIL_INAME_LVMAX	AB_ENVYRIA_CELES_01_VA_MAX
TS_ENVYRIA_CELES_01_CNDS_INAME	CARD_CNDS_CELES_UROB
TS_ENVYRIA_CELES_01_ABIL_INAME	AB_ENVYRIA_CELES_01_MAX_SPD_VA_NON
TS_ENVYRIA_CELES_01_ABIL_INAME_LVMAX	AB_ENVYRIA_CELES_01_MAX_SPD_VA
TS_WADA_TANOSUKE_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_WADA_TANOSUKE_01
TS_WADA_TANOSUKE_01_CNDS_INAME	CARD_CNDS_JINKO_MEMBER_UROB
TS_WADA_TANOSUKE_01_FILTER_KEYWORD	タノスケ
TS_WADA_TANOSUKE_01_CNDS_INAME	CARD_CNDS_TANOSUKE_UROB
TS_WADA_TANOSUKE_01_CNDS_INAME	CARD_CNDS_TANOSUKE_UROB
TS_WADA_TANOSUKE_01_CNDS_INAME	CARD_CNDS_TANOSUKE
TS_WADA_TANOSUKE_01_ABIL_INAME	AB_WADA_TANOSUKE_01_VA
TS_WADA_TANOSUKE_01_ABIL_INAME_LVMAX	AB_WADA_TANOSUKE_01_VA_MAX
TS_WADA_TANOSUKE_01_CNDS_INAME	CARD_CNDS_TANOSUKE_UROB
TS_WADA_TANOSUKE_01_ABIL_INAME	AB_WADA_TANOSUKE_01_MAX_SPD_VA_NON
TS_WADA_TANOSUKE_01_ABIL_INAME_LVMAX	AB_WADA_TANOSUKE_01_MAX_SPD_VA
TS_LOST_THOL_03_EXTRA_RARITY_INAME	CARD_EXTRA_TS_LOST_THOL_03
TS_LOST_THOL_03_CNDS_INAME	CARD_CNDS_LOST
TS_LOST_THOL_03_FILTER_KEYWORD	ソル
TS_LOST_THOL_03_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_LOST_THOL_03_CNDS_INAME	CARD_CNDS_THOL_UROB
TS_LOST_THOL_03_CNDS_INAME	CARD_CNDS_THOL_UROB
TS_LOST_THOL_03_CNDS_INAME	CARD_CNDS_THOL_UROB01
TS_LOST_THOL_03_ABIL_INAME	AB_LOST_THOL_03_VA
TS_LOST_THOL_03_ABIL_INAME_LVMAX	AB_LOST_THOL_03_VA_MAX
TS_LOST_THOL_03_CNDS_INAME	CARD_CNDS_THOL_UROB01
TS_LOST_THOL_03_ABIL_INAME	AB_LOST_THOL_03_VA_02
TS_LOST_THOL_03_CNDS_INAME	CARD_CNDS_THOL_UROB
TS_LOST_THOL_03_ABIL_INAME	AB_LOST_THOL_03_MAX_SPD_VA_NON
TS_LOST_THOL_03_ABIL_INAME_LVMAX	AB_LOST_THOL_03_MAX_SPD_VA
TS_LOST_THOL_03_CNDS_INAME	CARD_CNDS_THOL
TS_OTHER_BIANCA_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_OTHER_BIANCA_01
TS_OTHER_BIANCA_01_CNDS_INAME	CARD_CNDS_BIANCA_GODS_UROB
TS_OTHER_BIANCA_01_FILTER_KEYWORD	ビアンカ
TS_OTHER_BIANCA_01_CNDS_INAME	CARD_CNDS_BIANCA_NERO_UROB
TS_OTHER_BIANCA_01_CNDS_INAME	CARD_CNDS_BIANCA_UROB
TS_OTHER_BIANCA_01_CNDS_INAME	CARD_CNDS_BIANCA_UROB01
TS_OTHER_BIANCA_01_ABIL_INAME	AB_OTHER_BIANCA_01_VA
TS_OTHER_BIANCA_01_ABIL_INAME_LVMAX	AB_OTHER_BIANCA_01_VA_MAX
TS_OTHER_BIANCA_01_CNDS_INAME	CARD_CNDS_BIANCA_UROB
TS_OTHER_BIANCA_01_ABIL_INAME	AB_OTHER_BIANCA_01_MAX_SPD_VA_NON
TS_OTHER_BIANCA_01_ABIL_INAME_LVMAX	AB_OTHER_BIANCA_01_MAX_SPD_VA
TS_GLUTTONY_NIMURU_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_GLUTTONY_NIMURU_01
TS_GLUTTONY_NIMURU_01_CNDS_INAME	CARD_CNDS_GRATONI
TS_GLUTTONY_NIMURU_01_FILTER_KEYWORD	ニムル
TS_GLUTTONY_NIMURU_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_GLUTTONY_NIMURU_01_CNDS_INAME	CARD_CNDS_EMMEL_NIMURU_UROB
TS_GLUTTONY_NIMURU_01_CNDS_INAME	CARD_CNDS_NIMURU_UROB
TS_GLUTTONY_NIMURU_01_CNDS_INAME	CARD_CNDS_NIMURU_UROB01
TS_GLUTTONY_NIMURU_01_ABIL_INAME	AB_GLUTTONY_NIMURU_01_VA
TS_GLUTTONY_NIMURU_01_ABIL_INAME_LVMAX	AB_GLUTTONY_NIMURU_01_VA_MAX
TS_GLUTTONY_NIMURU_01_CNDS_INAME	CARD_CNDS_NIMURU_UROB01
TS_GLUTTONY_NIMURU_01_ABIL_INAME	AB_GLUTTONY_NIMURU_01_VA_MAX_SA_DUMMY
TS_GLUTTONY_NIMURU_01_ABIL_INAME_LVMAX	AB_GLUTTONY_NIMURU_01_VA_MAX_SA_DUMMY
TS_GLUTTONY_NIMURU_01_CNDS_INAME	CARD_CNDS_NIMURU_UROB
TS_GLUTTONY_NIMURU_01_ABIL_INAME	AB_GLUTTONY_NIMURU_01_MAX_SPD_VA_NON
TS_GLUTTONY_NIMURU_01_ABIL_INAME_LVMAX	AB_GLUTTONY_NIMURU_01_MAX_SPD_VA
TS_ENVYRIA_ELIZABETH_02_EXTRA_RARITY_INAME	CARD_EXTRA_TS_ENVYRIA_ELIZABETH_02
TS_ENVYRIA_ELIZABETH_02_CNDS_INAME	CARD_CNDS_ENVIRIA
TS_ENVYRIA_ELIZABETH_02_FILTER_KEYWORD	エリザベス,バレンタイン
TS_ENVYRIA_ELIZABETH_02_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_ENVYRIA_ELIZABETH_02_CNDS_INAME	CARD_CNDS_ELIZ_ITSUKI_SUZUKA_UROB
TS_ENVYRIA_ELIZABETH_02_CNDS_INAME	CARD_CNDS_ELIZ_UROB
TS_ENVYRIA_ELIZABETH_02_CNDS_INAME	CARD_CNDS_UROB_UROB_VA
TS_ENVYRIA_ELIZABETH_02_ABIL_INAME	AB_ENVYRIA_ELIZABETH_02_VA
TS_ENVYRIA_ELIZABETH_02_ABIL_INAME_LVMAX	AB_ENVYRIA_ELIZABETH_02_VA_MAX
TS_ENVYRIA_ELIZABETH_02_CNDS_INAME	CARD_CNDS_ELIZ_UROB
TS_ENVYRIA_ELIZABETH_02_ABIL_INAME	AB_ENVYRIA_ELIZABETH_02_MAX_SPD_VA_NON
TS_ENVYRIA_ELIZABETH_02_ABIL_INAME_LVMAX	AB_ENVYRIA_ELIZABETH_02_MAX_SPD_VA
TS_ENVYRIA_ELIZABETH_02_CNDS_INAME	CARD_CNDS_ELIZ_SKIN
TS_ENVYRIA_MARGARET_02_EXTRA_RARITY_INAME	CARD_EXTRA_TS_ENVYRIA_MARGARET_02
TS_ENVYRIA_MARGARET_02_CNDS_INAME	CARD_CNDS_VARE_2021_UROB
TS_ENVYRIA_MARGARET_02_FILTER_KEYWORD	マーガレット,バレンタイン
TS_ENVYRIA_MARGARET_02_CNDS_INAME	CARD_CNDS_MARGARET_LEAFA_SUZUKA_UROB
TS_ENVYRIA_MARGARET_02_CNDS_INAME	CARD_CNDS_MARGARET_UROB
TS_ENVYRIA_MARGARET_02_CNDS_INAME	CARD_CNDS_MARGARET_UROB01
TS_ENVYRIA_MARGARET_02_ABIL_INAME	AB_ENVYRIA_MARGARET_02_VA
TS_ENVYRIA_MARGARET_02_ABIL_INAME_LVMAX	AB_ENVYRIA_MARGARET_02_VA_MAX
TS_ENVYRIA_MARGARET_02_CNDS_INAME	CARD_CNDS_MARGARET_UROB
TS_ENVYRIA_MARGARET_02_ABIL_INAME	AB_ENVYRIA_MARGARET_02_MAX_SPD_VA_NON
TS_ENVYRIA_MARGARET_02_ABIL_INAME_LVMAX	AB_ENVYRIA_MARGARET_02_MAX_SPD_VA
TS_ENVYRIA_MARGARET_02_CNDS_INAME	CARD_CNDS_MARGARET
TS_ENVYRIA_LOGI_HEROS_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_ENVYRIA_LOGI_HEROS_01
TS_ENVYRIA_LOGI_HEROS_01_CNDS_INAME	CARD_CNDS_HEROES_REBECCA_ALMA_UROB
TS_ENVYRIA_LOGI_HEROS_01_FILTER_KEYWORD	ロギ,ティナ
TS_ENVYRIA_LOGI_HEROS_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_ENVYRIA_LOGI_HEROS_01_CNDS_INAME	CARD_CNDS_LOGI_TINA_AMANE_UROB
TS_ENVYRIA_LOGI_HEROS_01_CNDS_INAME	CARD_CNDS_LOGI_UROB
TS_ENVYRIA_LOGI_HEROS_01_CNDS_INAME	CARD_CNDS_TINA_UROB
TS_ENVYRIA_LOGI_HEROS_01_CNDS_INAME	CARD_CNDS_LOGI_TINA_UROB01
TS_ENVYRIA_LOGI_HEROS_01_ABIL_INAME	AB_ENVYRIA_LOGI_HEROS_01_VA
TS_ENVYRIA_LOGI_HEROS_01_ABIL_INAME_LVMAX	AB_ENVYRIA_LOGI_HEROS_01_VA_MAX
TS_ENVYRIA_LOGI_HEROS_01_CNDS_INAME	CARD_CNDS_LOGI_TINA_UROB
TS_ENVYRIA_LOGI_HEROS_01_ABIL_INAME	AB_ENVYRIA_LOGI_HEROS_01_MAX_SPD_VA_NON
TS_ENVYRIA_LOGI_HEROS_01_ABIL_INAME_LVMAX	AB_ENVYRIA_LOGI_HEROS_01_MAX_SPD_VA
TS_ENVYRIA_LOGI_HEROS_01_CNDS_INAME	CARD_CNDS_LOGI
TS_SLOTH_CHALICE_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_SLOTH_CHALICE_01
TS_SLOTH_CHALICE_01_CNDS_INAME	CARD_CNDS_SLOTH_ENGINEER_CHALICE_UROB
TS_SLOTH_CHALICE_01_FILTER_KEYWORD	カリス
TS_SLOTH_CHALICE_01_CNDS_INAME	CARD_CNDS_SLOTH_THUNDER
TS_SLOTH_CHALICE_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_SLOTH_CHALICE_01_CNDS_INAME	CARD_CNDS_CHALICE_UROB
TS_SLOTH_CHALICE_01_CNDS_INAME	CARD_CNDS_CHALICE_01
TS_SLOTH_CHALICE_01_ABIL_INAME	AB_SLOTH_CHALICE_01_VA
TS_SLOTH_CHALICE_01_ABIL_INAME_LVMAX	AB_SLOTH_CHALICE_01_VA_MAX
TS_SLOTH_CHALICE_01_CNDS_INAME	CARD_CNDS_CHALICE_UROB
TS_SLOTH_CHALICE_01_ABIL_INAME	AB_SLOTH_CHALICE_01_MAX_SPD_VA_NON
TS_SLOTH_CHALICE_01_ABIL_INAME_LVMAX	AB_SLOTH_CHALICE_01_MAX_SPD_VA
TS_POK_RAGNAROK_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_POK_RAGNAROK_01
TS_POK_RAGNAROK_01_CNDS_INAME	CARD_CNDS_POK_ANCIENT_UROB
TS_POK_RAGNAROK_01_FILTER_KEYWORD	ラグナロク,ファントムオブキル,ファンキル
TS_POK_RAGNAROK_01_CNDS_INAME	CARD_CNDS_POK_RAGNAROK_UROB
TS_POK_RAGNAROK_01_CNDS_INAME	CARD_CNDS_POK_RAGNAROK_UROB01
TS_POK_RAGNAROK_01_ABIL_INAME	AB_POK_RAGNAROK_01_VA
TS_POK_RAGNAROK_01_ABIL_INAME_LVMAX	AB_POK_RAGNAROK_01_VA_MAX
TS_POK_RAGNAROK_01_CNDS_INAME	CARD_CNDS_POK_RAGNAROK_UROB
TS_POK_RAGNAROK_01_ABIL_INAME	AB_POK_RAGNAROK_01_MAX_SPD_VA_NON
TS_POK_RAGNAROK_01_ABIL_INAME_LVMAX	AB_POK_RAGNAROK_01_MAX_SPD_VA
TS_MT3_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_MT3_01
TS_MT3_01_CNDS_INAME	CARD_CNDS_MT3_UROB
TS_MT3_01_FILTER_KEYWORD	人修羅,メガテン3,真・女神転生3,真3HD
