ID	JOB	BODY	BODY_TEXTURE	BODY_ATTACHMENT	HEAD	HEAD_ATTACHMENT	HAIR	HAIR_COLOR1	HAIR_COLOR2	PREFIX	MOVABLE	IS_JOB_DOWNSTAND	IS_JOB_DODGE	IS_JOB_DAMAGE	IS_JOB_STEP	IS_JOB_FALLLOOP	IS_JOB_JUMPLOOP	IS_JOB_PICKUP	IS_JOB_FREEZE	IS_JOB_GROGGY	IS_JOB_RIDEONLY	IS_JOB_COPY	IS_NO_TURN	IS_USE_COMMON_ANIM	IS_IGNORE_EXIST_FILE	
eiza	sam	M_sam_body_00	M_sam_body_00		M_eiza_head_00	M_sam_hat_01	M_eiza_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
eiza	str	M_str_body_00	M_str_body_03		M_eiza_head_00	M_str_hat_00	M_eiza_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
eiza	str00	M_str_body_00	M_str_body_03		M_eiza_head_00	M_str_hat_00	M_eiza_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
eiza	mfen	M_mfen_body_00	M_mfen_body_00		M_eiza_head_00	M_mfen_hat_00	M_eiza_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
eiza	newy	M_newy_eiza_body_00	M_newy_eiza_body_00		M_eiza_head_00	M_newy_eiza_hat_00	M_eiza_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
eiza	unique	M_unique_eiza_body_00	M_unique_eiza_body_00		M_eiza_head_00		M_eiza_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
en_eiza_newy	kaj	M_newy_eiza_body_00	M_newy_eiza_body_00		M_eiza_head_00	M_newy_eiza_hat_00	M_eiza_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
en_eiza_unique	kaj	M_unique_eiza_body_00	M_unique_eiza_body_00		M_eiza_head_00		M_eiza_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
en_eiza_unique	sam	M_unique_eiza_body_00	M_unique_eiza_body_00		M_eiza_head_00		M_eiza_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
en_eiza_unique	mfen	M_unique_eiza_body_00	M_unique_eiza_body_00		M_eiza_head_00		M_eiza_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
en_eiza_unique	str	M_unique_eiza_body_00	M_unique_eiza_body_00		M_eiza_head_00		M_eiza_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
en_eiza_unique	str00	M_unique_eiza_body_00	M_unique_eiza_body_00		M_eiza_head_00		M_eiza_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g23_eiza	g23_eiza01	M_g23_newy_eiza_body_00	M_newy_eiza_body_00		M_g23_newy_eiza_head_00	M_g23_newy_eiza_hat_00	M_g23_eiza_hair_short_00	0,0,0	0,0,0	G23_M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
thil	kem	F_kem_body_00	F_kem_body_00		F_thil_head_00		F_thil_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
thil	dai	F_dai_body_00	F_dai_body_00		F_thil_head_00		F_thil_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
thil	nin	F_nin_body_00	F_nin_body_00		F_thil_head_00	F_nin_hat_00	F_thil_hair_middle_01	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
thil	nin00	F_nin_body_00	F_nin_body_00		F_thil_head_00	F_nin_hat_00	F_thil_hair_middle_01	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
thil	dai00	F_dai_body_00	F_dai_body_00		F_thil_head_00		F_thil_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
thil	mou	F_mou_body_00	F_mou_body_00		F_thil_head_00		F_thil_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sabe	fate_sabr	F_sabe_body_00	F_sabe_body_00		F_sabe_head_00		F_sabe_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sabe	sei	F_sabe_body_00	F_sabe_body_00		F_sabe_head_00		F_sabe_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sabe	val	F_sabe_body_01	F_sabe_body_00		F_sabe_head_00		F_sabe_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
gilg	fate_gold	M_gilg_body_00	M_gilg_body_00		M_gilg_head_00		M_gilg_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
gilg	mah	M_gilg_body_00	M_gilg_body_00		M_gilg_head_00		M_gilg_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
gilg	baa	M_gilg_body_00	M_gilg_body_00		M_gilg_head_00		M_gilg_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
tosa	fate_tmag	F_tosa_body_00	F_tosa_body_00		F_tosa_head_00		F_tosa_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
tosa	kak	F_tosa_body_01	F_tosa_body_00		F_tosa_head_00		F_tosa_hair_long_01	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
tosa	dai	F_tosa_body_00	F_tosa_body_00		F_tosa_head_00		F_tosa_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iriy	fate_imag	F_iriy_body_00	F_iriy_body_00		F_iriy_head_00	F_iriy_hat_00	F_iriy_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iriy	gen	F_iriy_body_01	F_iriy_body_00		F_iriy_head_00	F_iriy_hat_00	F_iriy_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iriy	enc	F_iriy_body_01	F_iriy_body_00		F_iriy_head_00	F_iriy_hat_00	F_iriy_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
arch	fate_arch	M_arch_body_00	M_arch_body_00		M_arch_head_00		M_arch_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
arch	sol	M_arch_body_00	M_arch_body_00		M_arch_head_00		M_arch_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
arch	ran	M_arch_body_00	M_arch_body_00		M_arch_head_00		M_arch_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
fate_lami	fate_sabr	F_sabe_body_00	F_sabe_body_00		F_lami_head_00		F_lami_hair_long_01	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
fate_lami	fate_ass	M_fate_ass_body_00	M_fate_ass_body_00		F_lami_head_00		F_lami_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
fate_lami	nin	F_nin_body_00	F_nin_body_00		F_lami_head_00		F_lami_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
fate_yomi	fate_ridr	F_fate_ridr_body_00	F_fate_ridr_body_00		F_yomi_head_00	F_fate_ridr_hat_00	F_yomi_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
fate_yomi	nec	F_nec_body_00	F_nec_body_00		F_yomi_head_00		F_yomi_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
fate_yomi	fate_cas	F_fate_cas_body_00	F_fate_cas_body_00		F_yomi_cas_head_00		F_yomi_hair_short_01	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
fate_saha	fate_arch	M_arch_body_00	M_arch_body_01		M_saha_head_01		M_saha_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
fate_saha	fate_bskr	M_fate_saha_bskr_body_00	M_fate_saha_bskr_body_00		M_saha_head_01		M_saha_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
fate_saha	fate_lan	M_fate_lan_body_00	M_fate_lan_body_00		M_saha_head_01		M_saha_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
rena	act_f	F_rena_body_00	F_rena_body_00		F_rena_head_0		F_rena_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
rena	wiz	F_rena_body_00	F_rena_body_00		F_rena_head_0		F_rena_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
rena	nin	F_rena_body_00	F_rena_body_00		F_rena_head_0		F_rena_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
rena	s_rena	F_s_rena_body_00	F_s_rena_body_00		F_rena_head_0		F_rena_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
en_rena	act_f	F_rena_body_00	F_rena_body_00		F_rena_head_0		F_rena_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
en_rena	wiz	F_rena_body_00	F_rena_body_00		F_rena_head_0		F_rena_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
en_rena	nin	F_rena_body_00	F_rena_body_00		F_rena_head_0		F_rena_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
en_rena_dress	act_f	F_s_rena_body_00	F_s_rena_body_00		F_rena_head_0		F_rena_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
en_rena_dress	wiz	F_s_rena_body_00	F_s_rena_body_00		F_rena_head_0		F_rena_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
en_rena_dress	nin	F_s_rena_body_00	F_s_rena_body_00		F_rena_head_0		F_rena_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sets	mfen	F_mfen_body_00	F_mfen_body_00		F_sets_head_00		F_sets_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sets	kak	F_kak_body_00	F_kak_body_00		F_sets_head_00		F_sets_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sets	kil	F_ass_body_00	F_ass_body_00		F_sets_head_01		F_sets_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sets	sets_mfen	F_mfen_body_00	F_mfen_body_00		F_sets_head_00		F_sets_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sets	str00	F_str_body_00	F_str_body_00		F_sets_head_00		F_sets_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sets	unique	F_unique_sets_body_00	F_unique_sets_body_00		F_sets_head_00		F_sets_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sets	anniv	F_anniv_sets_body_00	F_anniv_sets_body_00		F_anniv_sets_head_00		F_anniv_sets_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
haze	lnc	F_lnc_body_00	F_lnc_body_00		F_haze_head_00		F_haze_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
haze	mah	F_mah_body_00	F_mah_body_00		F_haze_head_00		F_haze_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
haze	ran	F_ran_body_00	F_ran_body_00		F_haze_head_00		F_haze_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
haze	ran00	F_ran_body_00	F_ran_body_00		F_haze_head_00		F_haze_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
haze	mah00	F_mah_body_00	F_mah_body_00		F_haze_head_00		F_haze_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
haze	haze_lnc	F_lnc_body_00	F_lnc_body_00		F_haze_head_00		F_haze_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
haze	xmas	F_xmas_haze_body_00	F_xmas_haze_body_00		F_haze_head_00		F_xmas_haze_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
haze	unique	F_unique_haze_body_00	F_unique_haze_body_00		F_unique_haze_head_00		F_unique_haze_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
haze	moon	F_moon_haze_body_00	F_moon_haze_body_00		F_haze_head_00		F_moon_haze_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
en_haze_xmas	lnc	F_xmas_haze_body_00	F_xmas_haze_body_00		F_haze_head_00		F_xmas_haze_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
en_haze_xmas	mah	F_xmas_haze_body_00	F_xmas_haze_body_00		F_haze_head_00		F_xmas_haze_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
en_haze_xmas	ran	F_xmas_haze_body_00	F_xmas_haze_body_00		F_haze_head_00		F_xmas_haze_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
en_haze_xmas	haze_lnc	F_xmas_haze_body_00	F_xmas_haze_body_00		F_haze_head_00		F_xmas_haze_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
en_haze_moon	haze_lnc	F_moon_haze_body_00	F_moon_haze_body_00		F_haze_head_00		F_moon_haze_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
en_haze_unique	lnc	F_unique_haze_body_00	F_unique_haze_body_00		F_unique_haze_head_00		F_unique_haze_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
miko	kam	F_kam_body_00	F_kam_body_00		F_miko_head_00		F_miko_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
miko	nin	F_nin_body_00	F_nin_body_00		F_miko_head_00		F_miko_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
miko	val	F_val_body_00	F_val_body_00		F_miko_head_00		F_miko_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
miko	nin00	F_nin_body_00	F_nin_body_00		F_miko_head_00		F_miko_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
marg	shn	F_shn_body_00	F_shn_body_00		F_marg_head_00		F_marg_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
marg	mah	F_mah_body_00	F_mah_body_00		F_marg_head_00		F_marg_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
marg	dai	F_dai_body_00	F_dai_body_00		F_marg_head_00		F_marg_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
marg	mah00	F_mah_body_00	F_mah_body_00		F_marg_head_00		F_marg_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
marg	dai00	F_dai_body_00	F_dai_body_00		F_marg_head_00		F_marg_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
marg	shn00	F_shn_body_00	F_shn_body_00		F_marg_head_00		F_marg_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
marg	vale	F_vale_marg_body_00	F_vale_marg_body_00		F_vale_marg_head_00	F_vale_marg_hat_00	F_vale_marg_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
marg	marg_shn	F_shn_body_00	F_shn_body_00		F_marg_head_00		F_marg_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
en_marg_vale	shn	F_vale_marg_body_00	F_vale_marg_body_00		F_vale_marg_head_00	F_vale_marg_hat_00	F_vale_marg_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
miun	miun_kaj	F_miun_body_00	F_miun_body_00		F_miun_head_00	F_miun_hat_00	F_miun_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
miun	thi	F_miun_body_00	F_miun_body_00		F_miun_head_00	F_miun_hat_00	F_miun_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
miun	gua	F_miun_body_00	F_miun_body_00		F_miun_head_00	F_miun_hat_00	F_miun_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
miun	miun_kaj_cc	F_miun_body_00	F_miun_body_00		F_miun_head_00	F_miun_hat_00	F_miun_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
miun	gua00	F_miun_body_00	F_miun_body_00		F_miun_head_00	F_miun_hat_00	F_miun_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
miun	kil	F_miun_body_00	F_miun_body_00		F_miun_head_00	F_miun_hat_00	F_miun_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
s_saku	mfen	F_s_saku_body_00	F_s_saku_body_00		F_s_saku_head_00	F_s_saku_hat_00	F_s_saku_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
s_saku	nin	F_s_saku_body_00	F_s_saku_body_00		F_s_saku_head_00	F_s_saku_hat_00	F_s_saku_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
s_saku	wor	F_s_saku_body_00	F_s_saku_body_00		F_s_saku_head_00	F_s_saku_hat_00	F_s_saku_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
s_saku	nin00	F_s_saku_body_00	F_s_saku_body_00		F_s_saku_head_00	F_s_saku_hat_00	F_s_saku_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
folc	val	F_folc_body_00	F_folc_body_00		F_folc_head_00	F_folc_hat_00	F_folc_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
folc	lan	F_folc_body_00	F_folc_body_00		F_folc_head_00	F_folc_hat_00	F_folc_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
folc	str	F_folc_body_00	F_folc_body_00		F_folc_head_00	F_folc_hat_00	F_folc_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
folc	str00	F_folc_body_00	F_folc_body_00		F_folc_head_00	F_folc_hat_00	F_folc_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
folc	spe	F_folc_body_00	F_folc_body_00		F_folc_head_00	F_folc_hat_00	F_folc_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
vivi	maj	F_maj_body_00	F_maj_body_00		F_vivi_head_00		F_vivi_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
vivi	gun	F_gun_body_00	F_gun_body_00		F_vivi_head_00		F_vivi_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
vivi	dai	F_dai_body_00	F_dai_body_00		F_vivi_head_00		F_vivi_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
vivi	dai00	F_dai_body_00	F_dai_body_00		F_vivi_head_00		F_vivi_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
vivi	unique	F_unique_vivi_body_00	F_unique_vivi_body_00		F_vivi_head_00		F_vivi_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
meif	bla	F_bla_body_00	F_bla_body_01		F_meif_head_00		F_meif_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
meif	thi	F_thi_body_00	F_thi_body_01		F_meif_head_00		F_meif_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
meif	baa	F_baa_body_00	F_baa_body_01		F_meif_head_00		F_meif_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
meif	bla00	F_bla_body_00	F_bla_body_01		F_meif_head_00		F_meif_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
meif	baa00	F_baa_body_00	F_baa_body_01		F_meif_head_00		F_meif_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
meif	kil	F_ass_body_00	F_ass_body_03		F_meif_head_01		F_meif_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
meif	unique	F_unique_meif_body_00	F_unique_meif_body_00		F_meif_head_00		F_meif_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
meif	hall	F_hall_meif_body_00	F_hall_meif_body_00		F_meif_head_00	F_hall_meif_hat_00	F_hall_meif_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
meif	meif_bla	F_bla_body_00	F_bla_body_01		F_meif_head_00		F_meif_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
en_meif_hall	bla	F_hall_meif_body_00	F_hall_meif_body_00		F_meif_head_00	F_hall_meif_hat_00	F_hall_meif_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
en_meif_unique	bla	F_unique_meif_body_00	F_unique_meif_body_00		F_meif_head_00		F_meif_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
en_meif_unique	bla00	F_unique_meif_body_00	F_unique_meif_body_00		F_meif_head_00		F_meif_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
en_meif_unique	thi	F_unique_meif_body_00	F_unique_meif_body_00		F_meif_head_00		F_meif_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
en_meif_unique	kil	F_unique_meif_body_00	F_unique_meif_body_00		F_meif_head_00		F_meif_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
en_meif_unique	baa	F_unique_meif_body_00	F_unique_meif_body_00		F_meif_head_00		F_meif_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
en_meif_unique	baa00	F_unique_meif_body_00	F_unique_meif_body_00		F_meif_head_00		F_meif_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
basy	lnc	F_basy_body_00	F_basy_body_00		F_basy_head_00	F_basy_hat_00	F_basy_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
basy	nin	F_basy_body_00	F_basy_body_00		F_basy_head_00	F_basy_hat_00	F_basy_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
basy	sni	F_basy_body_00	F_basy_body_00		F_basy_head_00	F_basy_hat_00	F_basy_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
basy	nin00	F_basy_body_00	F_basy_body_00		F_basy_head_00	F_basy_hat_00	F_basy_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
s_yomi	ran	F_s_yomi_body_00	F_s_yomi_body_00		F_s_yomi_head_00	F_s_yomi_hat_00	F_s_yomi_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
s_yomi	sam	F_s_yomi_body_00	F_s_yomi_body_00		F_s_yomi_head_00	F_s_yomi_hat_00	F_s_yomi_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
s_yomi	shn	F_s_yomi_body_00	F_s_yomi_body_00		F_s_yomi_head_00	F_s_yomi_hat_00	F_s_yomi_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
s_yomi	ran00	F_s_yomi_body_00	F_s_yomi_body_00		F_s_yomi_head_00	F_s_yomi_hat_00	F_s_yomi_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
s_yomi	mfen	F_s_yomi_body_00	F_s_yomi_body_00		F_s_yomi_head_00	F_s_yomi_hat_00	F_s_yomi_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
yuto	kem	M_kem_body_00	M_kem_body_02		M_yuto_head_00		M_yuto_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
yuto	sol	M_sol_body_00	M_sol_body_00		M_yuto_head_00		M_yuto_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
yuto	wor	M_wor_body_00	M_wor_body_01		M_yuto_head_00		M_yuto_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
yuto	mou	M_mou_body_00	M_mou_body_00		M_yuto_head_00		M_yuto_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
